Time (min), Temp (C)
535.334,73.4
535.38,73.41
535.43,73.41
535.48,73.43
535.53,73.41
535.579,73.43
535.629,73.44
535.679,73.44
535.728,73.45
535.778,73.45
535.828,73.45
535.878,73.46
535.927,73.46
535.977,73.47
536.027,73.47
536.078,73.48
536.128,73.48
536.179,73.48
536.225,73.49
536.275,73.5
536.325,73.5
536.375,73.51
536.424,73.52
536.474,73.51
536.524,73.54
536.573,73.53
536.623,73.53
536.673,73.54
536.722,73.54
536.772,73.55
536.822,73.56
536.872,73.56
536.923,73.56
536.973,73.57
537.024,73.57
537.071,73.58
537.12,73.58
537.17,73.58
537.22,73.6
537.269,73.6
537.319,73.61
537.369,73.61
537.419,73.61
537.468,73.63
537.518,73.61
537.568,73.62
537.617,73.64
537.667,73.64
537.717,73.65
537.768,73.64
537.819,73.65
537.869,73.66
537.916,73.67
537.966,73.67
538.015,73.67
538.065,73.67
538.115,73.68
538.164,73.68
538.214,73.69
538.263,73.69
538.313,73.71
538.363,73.71
538.413,73.71
538.462,73.72
538.512,73.72
538.562,73.72
538.613,73.73
538.663,73.74
538.714,73.73
538.76,73.74
538.81,73.76
538.86,73.77
538.909,73.77
538.959,73.77
539.009,73.77
539.059,73.77
539.108,73.78
539.158,73.78
539.208,73.79
539.258,73.8
539.307,73.8
539.357,73.8
539.407,73.81
539.458,73.82
539.508,73.83
539.559,73.82
539.605,73.83
539.655,73.84
539.705,73.84
539.754,73.85
539.804,73.85
539.854,73.86
539.904,73.86
539.953,73.87
540.003,73.87
540.053,73.87
540.102,73.88
540.152,73.88
540.202,73.88
540.252,73.9
540.303,73.9
540.354,73.91
540.404,73.92
540.45,73.92
540.5,73.92
540.55,73.93
540.6,73.92
540.649,73.93
540.699,73.94
540.749,73.95
540.798,73.94
540.848,73.96
540.898,73.97
540.948,73.98
540.997,73.98
541.047,73.98
541.097,73.98
541.148,73.99
541.199,73.99
541.249,73.99
541.296,74.01
541.345,74
541.395,74.01
541.445,74.01
541.494,74.03
541.544,74.02
541.594,74.03
541.643,74.03
541.693,74.04
541.743,74.05
541.792,74.06
541.842,74.05
541.892,74.07
541.942,74.07
541.993,74.07
542.043,74.08
542.094,74.08
542.14,74.08
542.19,74.09
542.24,74.1
542.289,74.09
542.339,74.11
542.389,74.11
542.438,74.12
542.488,74.12
542.538,74.12
542.588,74.13
542.637,74.14
542.687,74.14
542.737,74.14
542.787,74.15
542.838,74.16
542.888,74.16
542.939,74.16
542.985,74.17
543.035,74.17
543.084,74.17
543.134,74.17
543.184,74.19
543.234,74.2
543.283,74.2
543.333,74.22
543.383,74.21
543.433,74.22
543.482,74.23
543.532,74.23
543.582,74.23
543.632,74.24
543.683,74.24
543.734,74.25
543.784,74.26
543.83,74.26
543.88,74.26
543.93,74.27
543.979,74.27
544.029,74.28
544.079,74.27
544.128,74.28
544.178,74.29
544.228,74.3
544.277,74.3
544.327,74.31
544.377,74.31
544.427,74.31
544.477,74.33
544.528,74.32
544.579,74.33
544.629,74.33
544.675,74.34
544.725,74.34
544.774,74.35
544.824,74.35
544.874,74.37
544.924,74.36
544.973,74.37
545.023,74.38
545.072,74.38
545.122,74.38
545.172,74.38
545.222,74.4
545.272,74.4
545.322,74.4
545.373,74.41
545.424,74.41
545.474,74.41
545.52,74.42
545.57,74.44
545.619,74.42
545.669,74.44
545.719,74.44
545.768,74.45
545.818,74.45
545.868,74.46
545.918,74.47
545.967,74.46
546.017,74.47
546.067,74.47
546.117,74.48
546.167,74.5
546.218,74.5
546.269,74.5
546.319,74.51
546.365,74.51
546.415,74.52
546.464,74.52
546.514,74.52
546.564,74.53
546.613,74.53
546.663,74.54
546.713,74.54
546.763,74.54
546.813,74.55
546.862,74.55
546.912,74.56
546.962,74.57
547.012,74.57
547.063,74.58
547.114,74.58
547.164,74.58
547.21,74.59
547.26,74.61
547.31,74.61
547.359,74.61
547.409,74.61
547.458,74.61
547.508,74.62
547.558,74.63
547.608,74.63
547.657,74.64
547.707,74.64
547.757,74.65
547.807,74.65
547.857,74.65
547.908,74.66
547.959,74.67
548.009,74.67
548.055,74.68
548.105,74.67
548.154,74.68
548.204,74.69
548.254,74.7
548.303,74.7
548.353,74.7
548.403,74.71
548.453,74.71
548.502,74.72
548.552,74.72
548.602,74.72
548.652,74.73
548.702,74.74
548.753,74.75
548.804,74.76
548.85,74.75
548.9,74.76
548.95,74.76
548.999,74.76
549.049,74.77
549.099,74.78
549.148,74.78
549.198,74.79
549.248,74.79
549.297,74.79
549.347,74.8
549.397,74.8
549.447,74.82
549.497,74.81
549.547,74.83
549.598,74.83
549.649,74.83
549.695,74.84
549.745,74.83
549.795,74.84
549.844,74.85
549.894,74.86
549.944,74.86
549.993,74.86
550.043,74.86
550.093,74.87
550.142,74.87
550.192,74.89
550.242,74.89
550.291,74.9
550.342,74.9
550.392,74.9
550.443,74.91
550.494,74.91
550.54,74.91
550.589,74.93
550.639,74.93
550.689,74.94
550.739,74.94
550.788,74.96
550.838,74.95
550.888,74.96
550.938,74.96
550.987,74.97
551.037,74.97
551.087,74.98
551.136,74.99
551.187,74.99
551.237,74.99
551.288,75
551.339,75
551.385,75.02
551.435,75.02
551.484,75.01
551.534,75.03
551.584,75.04
551.633,75.04
551.683,75.04
551.733,75.05
551.783,75.06
551.832,75.06
551.882,75.07
551.932,75.06
551.981,75.07
552.032,75.07
552.083,75.08
552.133,75.08
552.184,75.09
552.23,75.1
552.279,75.1
552.329,75.12
552.379,75.13
552.429,75.11
552.478,75.12
552.528,75.13
552.578,75.13
552.627,75.14
552.677,75.14
552.727,75.15
552.776,75.16
552.826,75.16
552.877,75.16
552.927,75.17
552.978,75.18
553.029,75.18
553.075,75.19
553.124,75.19
553.174,75.2
553.224,75.21
553.273,75.22
553.323,75.21
553.373,75.22
553.423,75.22
553.472,75.23
553.522,75.24
553.572,75.25
553.621,75.24
553.671,75.24
553.722,75.25
553.772,75.26
553.823,75.27
553.874,75.27
553.919,75.27
553.969,75.27
554.019,75.28
554.068,75.28
554.118,75.28
554.168,75.3
554.218,75.29
554.267,75.3
554.317,75.3
554.367,75.31
554.416,75.31
554.466,75.32
554.516,75.32
554.567,75.32
554.617,75.34
554.668,75.34
554.719,75.35
554.764,75.36
554.814,75.36
554.864,75.36
554.914,75.37
554.963,75.37
555.013,75.38
555.062,75.39
555.112,75.39
555.162,75.39
555.211,75.39
555.261,75.4
555.311,75.41
555.361,75.42
555.412,75.41
555.462,75.42
555.513,75.43
555.559,75.43
555.609,75.43
555.659,75.45
555.708,75.45
555.758,75.46
555.808,75.46
555.857,75.46
555.907,75.47
555.957,75.47
556.007,75.48
556.056,75.49
556.106,75.48
556.156,75.49
556.206,75.5
556.257,75.5
556.307,75.5
556.358,75.51
556.404,75.52
556.454,75.53
556.503,75.52
556.553,75.53
556.603,75.54
556.653,75.54
556.702,75.54
556.752,75.56
556.802,75.57
556.851,75.56
556.901,75.57
556.951,75.58
557,75.58
557.051,75.58
557.102,75.59
557.152,75.6
557.203,75.6
557.249,75.61
557.299,75.61
557.348,75.61
557.398,75.61
557.447,75.63
557.497,75.63
557.547,75.62
557.596,75.63
557.646,75.64
557.696,75.65
557.746,75.66
557.796,75.65
557.845,75.66
557.896,75.67
557.947,75.67
557.998,75.68
558.044,75.68
558.094,75.68
558.143,75.7
558.193,75.7
558.243,75.7
558.292,75.7
558.342,75.71
558.392,75.71
558.441,75.72
558.491,75.72
558.541,75.74
558.591,75.74
558.64,75.73
558.69,75.75
558.741,75.75
558.792,75.76
558.842,75.77
558.893,75.77
558.938,75.77
558.988,75.78
559.038,75.77
559.088,75.79
559.137,75.79
559.187,75.8
559.237,75.8
559.286,75.8
559.336,75.81
559.385,75.8
559.435,75.82
559.485,75.82
559.535,75.83
559.586,75.84
559.637,75.84
559.687,75.85
559.733,75.85
559.783,75.86
559.833,75.86
559.883,75.86
559.932,75.87
559.982,75.88
560.031,75.87
560.081,75.88
560.131,75.9
560.181,75.91
560.23,75.9
560.28,75.9
560.33,75.91
560.38,75.91
560.431,75.91
560.482,75.92
560.532,75.94
560.578,75.93
560.628,75.94
560.677,75.94
560.727,75.94
560.777,75.95
560.827,75.96
560.876,75.96
560.926,75.98
560.976,75.98
561.026,75.99
561.075,75.99
561.125,75.98
561.175,75.99
561.225,76
561.276,75.99
561.327,76.01
561.377,76.01
561.423,76.02
561.473,76.03
561.522,76.03
561.572,76.03
561.622,76.04
561.671,76.05
561.721,76.05
561.771,76.06
561.82,76.07
561.87,76.08
561.92,76.07
561.97,76.07
562.02,76.07
562.07,76.08
562.121,76.09
562.172,76.09
562.218,76.1
562.268,76.11
562.318,76.11
562.367,76.12
562.417,76.12
562.466,76.12
562.516,76.13
562.566,76.14
562.616,76.14
562.665,76.14
562.715,76.15
562.765,76.15
562.814,76.15
562.865,76.17
562.915,76.18
562.966,76.17
563.017,76.17
563.063,76.19
563.112,76.2
563.162,76.2
563.212,76.2
563.262,76.21
563.311,76.22
563.361,76.21
563.411,76.22
563.46,76.23
563.51,76.24
563.56,76.23
563.609,76.24
563.659,76.24
563.71,76.25
563.76,76.26
563.811,76.26
563.862,76.26
563.907,76.27
563.957,76.28
564.007,76.27
564.057,76.28
564.106,76.29
564.156,76.28
564.206,76.29
564.255,76.31
564.305,76.3
564.355,76.31
564.404,76.32
564.454,76.33
564.504,76.33
564.555,76.34
564.605,76.35
564.656,76.34
564.707,76.35
564.752,76.34
564.802,76.36
564.852,76.37
564.901,76.37
564.951,76.38
565.001,76.38
565.05,76.38
565.1,76.39
565.15,76.4
565.2,76.4
565.249,76.39
565.299,76.41
565.349,76.41
565.4,76.42
565.451,76.42
565.501,76.43
565.552,76.44
565.597,76.43
565.647,76.45
565.697,76.45
565.746,76.45
565.796,76.46
565.846,76.46
565.895,76.47
565.945,76.47
565.995,76.48
566.044,76.49
566.094,76.5
566.144,76.49
566.194,76.5
566.245,76.5
566.295,76.5
566.346,76.51
566.392,76.52
566.442,76.52
566.492,76.52
566.542,76.54
566.591,76.53
566.641,76.54
566.691,76.54
566.74,76.55
566.79,76.55
566.839,76.57
566.889,76.56
566.939,76.58
566.989,76.58
567.039,76.59
567.09,76.59
567.141,76.59
567.191,76.6
567.237,76.6
567.287,76.61
567.337,76.61
567.386,76.61
567.436,76.62
567.486,76.62
567.535,76.63
567.585,76.63
567.635,76.64
567.684,76.64
567.734,76.65
567.784,76.66
567.833,76.66
567.884,76.66
567.935,76.66
567.985,76.67
568.036,76.67
568.082,76.68
568.131,76.69
568.181,76.7
568.231,76.7
568.281,76.71
568.331,76.71
568.38,76.71
568.43,76.72
568.479,76.72
568.529,76.73
568.579,76.72
568.629,76.74
568.678,76.75
568.729,76.75
568.78,76.74
568.831,76.75
568.881,76.76
568.927,76.77
568.976,76.77
569.026,76.77
569.076,76.78
569.125,76.78
569.175,76.78
569.225,76.79
569.275,76.8
569.324,76.8
569.374,76.81
569.424,76.81
569.473,76.82
569.523,76.82
569.574,76.83
569.625,76.83
569.676,76.83
569.726,76.84
569.772,76.84
569.821,76.85
569.871,76.86
569.921,76.87
569.97,76.87
570.02,76.87
570.07,76.88
570.119,76.89
570.169,76.9
570.219,76.89
570.269,76.91
570.318,76.91
570.368,76.92
570.419,76.91
570.47,76.92
570.521,76.93
570.567,76.93
570.616,76.93
570.666,76.94
570.716,76.95
570.766,76.95
570.815,76.95
570.865,76.96
570.914,76.96
570.964,76.97
571.014,76.97
571.063,76.98
571.113,76.98
571.163,76.99
571.213,77
571.264,77
571.315,77
571.366,77.02
571.411,77.01
571.461,77.01
571.511,77.02
571.561,77.03
571.61,77.04
571.66,77.05
571.71,77.05
571.759,77.05
571.809,77.05
571.859,77.06
571.909,77.07
571.958,77.07
572.008,77.08
572.058,77.08
572.109,77.08
572.16,77.09
572.211,77.09
572.256,77.1
572.306,77.1
572.356,77.11
572.405,77.11
572.455,77.12
572.505,77.13
572.554,77.12
572.604,77.14
572.654,77.14
572.704,77.15
572.753,77.15
572.803,77.15
572.853,77.17
572.903,77.16
572.954,77.17
573.005,77.17
573.056,77.18
573.101,77.19
573.151,77.19
573.2,77.19
573.25,77.21
573.3,77.2
573.35,77.21
573.399,77.22
573.449,77.23
573.499,77.22
573.549,77.22
573.598,77.24
573.648,77.24
573.698,77.25
573.749,77.25
573.799,77.25
573.85,77.27
573.901,77.26
573.946,77.28
573.996,77.27
574.045,77.28
574.095,77.28
574.145,77.29
574.194,77.29
574.244,77.3
574.294,77.31
574.343,77.3
574.393,77.31
574.443,77.32
574.492,77.32
574.542,77.33
574.592,77.33
574.642,77.34
574.691,77.33
574.741,77.34
574.791,77.34
574.841,77.36
574.89,77.36
574.94,77.36
574.99,77.37
575.039,77.38
575.09,77.38
575.141,77.39
575.191,77.39
575.242,77.4
575.288,77.4
575.338,77.41
575.387,77.41
575.437,77.41
575.487,77.42
575.536,77.43
575.586,77.44
575.636,77.43
575.685,77.44
575.735,77.45
575.785,77.45
575.834,77.45
575.884,77.47
575.935,77.47
575.986,77.47
576.036,77.47
576.087,77.49
576.133,77.49
576.182,77.49
576.232,77.5
576.282,77.5
576.331,77.5
576.381,77.51
576.431,77.51
576.48,77.52
576.53,77.53
576.58,77.53
576.63,77.53
576.679,77.53
576.729,77.55
576.78,77.56
576.83,77.56
576.881,77.55
576.932,77.56
576.977,77.57
577.027,77.57
577.077,77.58
577.126,77.6
577.176,77.6
577.226,77.59
577.275,77.6
577.325,77.6
577.375,77.61
577.424,77.61
577.474,77.62
577.524,77.63
577.574,77.63
577.625,77.64
577.676,77.64
577.726,77.64
577.772,77.65
577.822,77.65
577.872,77.66
577.921,77.68
577.971,77.66
578.02,77.67
578.07,77.69
578.12,77.68
578.17,77.69
578.219,77.69
578.269,77.7
578.319,77.69
578.369,77.7
578.419,77.72
578.47,77.72
578.521,77.73
578.571,77.72
578.617,77.73
578.666,77.74
578.716,77.74
578.766,77.75
578.816,77.75
578.865,77.75
578.915,77.76
578.965,77.76
579.014,77.77
579.064,77.78
579.114,77.79
579.163,77.79
579.214,77.79
579.264,77.79
579.315,77.8
579.366,77.81
579.416,77.82
579.462,77.81
579.511,77.83
579.561,77.83
579.611,77.83
579.66,77.83
579.71,77.84
579.76,77.85
579.809,77.85
579.859,77.85
579.909,77.87
579.959,77.86
580.008,77.87
580.059,77.88
580.109,77.88
580.16,77.9
580.211,77.89
580.257,77.9
580.307,77.9
580.356,77.92
580.406,77.91
580.456,77.92
580.505,77.92
580.555,77.92
580.605,77.93
580.654,77.94
580.704,77.94
580.754,77.95
580.803,77.95
580.853,77.97
580.904,77.96
580.954,77.97
581.005,77.97
581.056,77.98
581.101,78
581.151,77.99
581.201,77.99
581.251,78
581.3,78
581.35,78.01
581.4,78.01
581.449,78.01
581.499,78.03
581.549,78.03
581.598,78.04
581.648,78.04
581.698,78.04
581.749,78.04
581.799,78.05
581.85,78.07
581.901,78.07
581.946,78.07
581.996,78.07
582.045,78.07
582.095,78.09
582.145,78.08
582.195,78.09
582.244,78.09
582.294,78.1
582.344,78.1
582.393,78.11
582.443,78.13
582.493,78.13
582.543,78.13
582.594,78.14
582.644,78.14
582.695,78.15
582.746,78.15
582.791,78.16
582.841,78.16
582.89,78.16
582.94,78.17
582.99,78.17
583.04,78.19
583.089,78.18
583.139,78.19
583.189,78.19
583.238,78.2
583.288,78.21
583.337,78.21
583.388,78.21
583.439,78.21
583.489,78.22
583.54,78.22
583.586,78.24
583.636,78.24
583.686,78.25
583.735,78.25
583.785,78.25
583.835,78.26
583.884,78.26
583.934,78.26
583.984,78.28
584.033,78.29
584.083,78.29
584.133,78.28
584.182,78.3
584.233,78.29
584.284,78.3
584.334,78.31
584.381,78.32
584.431,78.31
584.48,78.32
584.53,78.32
584.58,78.34
584.629,78.33
584.679,78.34
584.73,78.34
584.78,78.35
584.831,78.35
584.882,78.36
584.928,78.36
584.977,78.37
585.027,78.37
585.077,78.38
585.126,78.39
585.176,78.41
585.226,78.4
585.275,78.41
585.325,78.41
585.375,78.4
585.425,78.42
585.475,78.42
585.524,78.43
585.575,78.43
585.625,78.44
585.676,78.44
585.727,78.45
585.773,78.46
585.822,78.46
585.872,78.46
585.921,78.46
585.971,78.47
586.021,78.47
586.071,78.48
586.12,78.49
586.17,78.48
586.22,78.49
586.269,78.5
586.319,78.5
586.369,78.51
586.42,78.52
586.47,78.52
586.521,78.52
586.572,78.53
586.617,78.54
586.667,78.54
586.717,78.55
586.766,78.56
586.816,78.55
586.866,78.55
586.915,78.56
586.965,78.57
587.015,78.57
587.065,78.57
587.114,78.58
587.164,78.59
587.214,78.6
587.265,78.61
587.315,78.6
587.366,78.61
587.412,78.61
587.462,78.62
587.511,78.61
587.561,78.62
587.611,78.64
587.661,78.64
587.71,78.64
587.76,78.63
587.81,78.64
587.86,78.66
587.909,78.65
587.959,78.66
588.013,78.66
588.059,78.68
588.11,78.68
588.16,78.68
588.211,78.68
588.257,78.68
588.307,78.69
588.356,78.69
588.406,78.7
588.456,78.7
588.505,78.71
588.555,78.71
588.604,78.72
588.654,78.72
588.704,78.73
588.754,78.74
588.803,78.73
588.853,78.74
588.904,78.74
588.955,78.76
589.005,78.75
589.056,78.75
589.102,78.77
589.151,78.77
589.201,78.78
589.251,78.78
589.3,78.79
589.35,78.78
589.4,78.8
589.449,78.8
589.499,78.81
589.549,78.81
589.599,78.83
589.648,78.83
589.698,78.83
589.749,78.83
589.8,78.84
589.85,78.84
589.896,78.85
589.946,78.85
589.996,78.87
590.046,78.88
590.095,78.87
590.145,78.87
590.195,78.88
590.244,78.88
590.294,78.89
590.344,78.9
590.393,78.9
590.443,78.91
590.493,78.91
590.543,78.92
590.594,78.93
590.645,78.94
590.695,78.94
590.741,78.94
590.791,78.95
590.841,78.94
590.89,78.95
590.94,78.96
590.99,78.96
591.039,78.97
591.089,78.98
591.139,78.98
591.189,78.99
591.24,78.98
591.29,79
591.341,79.01
591.387,79.01
591.437,79.02
591.486,79.02
591.536,79.02
591.586,79.03
591.635,79.03
591.685,79.04
591.735,79.03
591.785,79.05
591.834,79.06
591.884,79.06
591.934,79.06
591.983,79.06
592.034,79.07
592.085,79.08
592.135,79.09
592.186,79.09
592.232,79.1
592.282,79.09
592.331,79.1
592.381,79.11
592.43,79.11
592.48,79.12
592.53,79.12
592.579,79.13
592.629,79.13
592.679,79.13
592.728,79.14
592.778,79.15
592.828,79.15
592.879,79.16
592.93,79.16
592.98,79.16
593.031,79.17
593.077,79.18
593.126,79.18
593.176,79.18
593.226,79.19
593.275,79.2
593.325,79.21
593.375,79.2
593.424,79.21
593.474,79.21
593.524,79.22
593.573,79.22
593.623,79.23
593.673,79.23
593.724,79.24
593.775,79.24
593.825,79.25
593.871,79.25
593.921,79.26
593.971,79.26
594.021,79.27
594.07,79.27
594.12,79.28
594.17,79.28
594.219,79.28
594.269,79.29
594.319,79.29
594.368,79.3
594.418,79.3
594.468,79.31
594.518,79.33
594.569,79.32
594.62,79.33
594.67,79.34
594.716,79.34
594.766,79.34
594.816,79.35
594.865,79.36
594.915,79.35
594.964,79.36
595.014,79.37
595.064,79.37
595.114,79.37
595.163,79.38
595.213,79.39
595.263,79.39
595.313,79.4
595.363,79.4
595.414,79.41
595.465,79.41
595.516,79.41
595.561,79.43
595.61,79.42
595.66,79.43
595.71,79.43
595.76,79.44
595.809,79.44
595.859,79.45
595.908,79.45
595.958,79.46
596.008,79.46
596.057,79.47
596.107,79.47
596.158,79.48
596.208,79.49
596.259,79.49
596.31,79.49
596.355,79.5
596.405,79.5
596.455,79.51
596.505,79.52
596.554,79.52
596.604,79.52
596.653,79.53
596.703,79.54
596.753,79.54
596.803,79.55
596.853,79.55
596.902,79.55
596.952,79.56
597.003,79.57
597.054,79.57
597.104,79.58
597.155,79.58
597.2,79.59
597.25,79.59
597.3,79.59
597.349,79.6
597.399,79.6
597.449,79.61
597.498,79.63
597.548,79.63
597.597,79.63
597.647,79.63
597.697,79.64
597.746,79.64
597.797,79.64
597.848,79.66
597.898,79.66
597.949,79.67
597.995,79.67
598.045,79.67
598.094,79.67
598.144,79.69
598.194,79.68
598.243,79.69
598.293,79.69
598.343,79.7
598.392,79.71
598.442,79.71
598.492,79.71
598.541,79.72
598.591,79.72
598.642,79.73
598.693,79.74
598.743,79.74
598.794,79.74
598.839,79.75
598.889,79.75
598.939,79.76
598.988,79.76
599.038,79.77
599.088,79.77
599.137,79.78
599.187,79.78
599.237,79.8
599.286,79.79
599.336,79.79
599.386,79.8
599.436,79.81
599.487,79.81
599.538,79.82
599.588,79.82
599.634,79.82
